"0","540441905","10.0432004","105.7822623","5177656451:0.09159500360803298"
"1","540441906","10.0443422","105.7838965","1783222950:0.02058039574560455 1041863792:0.04531625885725094 5247369418:0.07962748264249662"
"2","540441907","10.0469849","105.7885879","8837827189:0.14567111233044366 8837638443:0.12066436436032622"
"3","540441908","10.0478964","105.7897966","8837638443:0.04603755560378332"
"4","540801678","10.0468781","105.7819485","8811966947:0.026647919452700033"
"5","948325217","10.0441064","105.7813628","8811975462:0.1233701966150817"
"6","948325351","10.0452968","105.7826324","8811975462:0.06857882049386184 1041863995:0.04614351057544264 1783266159:0.014617693865625185 1041863726:0.06653572411330495"
"7","1041862698","10.0451091","105.7833025","1783266201:0.012342557472085125 5247369418:0.027618865011210345 1041863293:0.045766492035845555 1783265480:0.03780027245506332"
"8","1041862784","10.0433849","105.7841088","1796911585:0.05857793053849422"
"9","1041862980","10.0460299","105.7826012","8811966947:0.09168438928739185 1783266200:0.018997157203660717 1041863726:0.04722771720203252"
"10","1041863267","10.04398","105.783379","5177656451:0.05829223184525548 1041863795:0.006346804909652723"
"11","1041863293","10.0448644","105.7829664","1041862698:0.045766492035845555 8811975458:0.021061932547733024 8496339517:0.01954034954745144"
"12","1041863726","10.0457698","105.7822602","1041862980:0.04722771720203252 948325351:0.06653572411330495 8811966946:0.08968719157548267"
"13","1041863792","10.0445866","105.7842277","540441906:0.04531625885725094 5177555814:0.005118864800155588 1783265474:0.04196048003357992"
"14","1041863795","10.044012","105.783427","1041863267:0.006346804909652723 1041863808:0.01696004422838933"
"15","1041863808","10.0440989","105.7835543","1041863795:0.01696004422838933 1783222950:0.02563362125868633 1796911585:0.041369875091608645 1783267008:0.03266975498886031"
"16","1041863874","10.0465987","105.7816189","8811966946:0.02618123479054033"
"17","1041863995","10.0455514","105.7829652","1783266200:0.047480956857078024 1783266217:0.011146328420073402 948325351:0.04614351057544264 5662368575:0.048865107290288284"
"18","1041864051","10.0462826","105.7839758","5662368573:0.0453437952568391 1497107058:0.04982780792795198"
"19","1041864288","10.0458170","105.7842672","8811968368:0.039551772189560144 8811968366:0.03345216571196959"
"20","1043717402","10.0448155","105.7845625","1043717765:0.017259345228280903 1043717801:0.0703247407458439 8145596128:0.07005662269022153 1043717469:0.015982740626361444"
"21","1043717469","10.044932","105.784477","1043717402:0.015982740626361444 5261415341:0.07960544878303773"
"22","1043717765","10.044727","105.784433","1043718134:0.0021365987749469924 1043717402:0.017259345228280903"
"23","1043717801","10.0451829","105.7850853","1043717402:0.0703247407458439 5247369823:0.036842226911296405"
"24","1043717900","10.0457102","105.7859481","1043718039:0.05205977986947907 5465834987:0.09429635141184575"
"25","1043717991","10.0426485","105.7862164","4495768332:0.08901981420316196"
"26","1043718039","10.0454817","105.7855331","5247369823:0.02238713571405304 1043717900:0.05205977986947907"
"27","1043718134","10.044716","105.784417","5177555814:0.020112569211136817 1043717765:0.0021365987749469924"
"28","1497107058","10.0465446","105.7843450","1041864051:0.04982780792795198 1497107059:0.033956224763947496"
"29","1497107059","10.0467764","105.7845469","1497107058:0.033956224763947496 1497107060:0.03299165241295983"
"30","1497107060","10.0470074","105.7847360","1497107059:0.03299165241295983 1497107061:0.0269513419017004"
"31","1497107061","10.0471722","105.7849165","1497107060:0.0269513419017004 1497107062:0.06615220872549321"
"32","1497107062","10.0474994","105.7854211","1497107061:0.06615220872549321 8096046216:0.014181676895789114"
"33","1497107064","10.0479498","105.7862516","8096047318:0.041753789277017374 8837797812:0.09785096851407425"
"34","1497107067","10.0486808","105.7878340","8837797811:0.018834366502436868"
"35","1783217460","10.0467612","105.7820938","1783217461:0.03756210722604438 1783217468:0.16012664101287402 1783217461:0.03756210722604438 1783217468:0.16012664101287402"
"36","1783217461","10.0469540","105.7823755","1783217460:0.03756210722604438 1783217462:0.15792874184127031 1783217460:0.03756210722604438 1783217462:0.15792874184127031"
"37","1783217462","10.0458187","105.7832422","1783217461:0.15792874184127031 1783217468:0.039597262127373564 1783217461:0.15792874184127031 1783217468:0.039597262127373564"
"38","1783217468","10.0455991","105.7829575","1783217462:0.039597262127373564 1783217460:0.16012664101287402 1783217462:0.039597262127373564 1783217460:0.16012664101287402"
"39","1783222944","10.0447492","105.7840201","1783222951:0.04702924434491446 1783222949:0.034464394275061636 1783222951:0.04702924434491446 1783222949:0.034464394275061636"
"40","1783222947","10.0449072","105.7835020","1783222949:0.04770970196610896 1783222951:0.0351999179799245 1783222949:0.04770970196610896 1783222951:0.0351999179799245"
"41","1783222949","10.0445660","105.7837662","1783222947:0.04770970196610896 1783222944:0.034464394275061636 1783222947:0.04770970196610896 1783222944:0.034464394275061636"
"42","1783222950","10.044234","105.783744","1041863808:0.02563362125868633 540441906:0.02058039574560455"
"43","1783222951","10.0450894","105.7837649","1783222947:0.0351999179799245 1783222944:0.04702924434491446 1783222947:0.0351999179799245 1783222944:0.04702924434491446"
"44","1783265474","10.044893","105.784004","1041863792:0.04196048003357992 8811968367:0.06471921202558537"
"45","1783265477","10.045855","105.783364","5662368575:0.006328479718681921 5662368573:0.03682311451359613"
"46","1783265479","10.046048","105.783146","1783265482:0.022182062259735763 8811990129:0.030303420282444843"
"47","1783265480","10.04531","105.783581","1041862698:0.03780027245506332 8811968367:0.010408831516899432"
"48","1783265482","10.045888","105.783267","5662368575:0.009315159616387627 1783265479:0.022182062259735763"
"49","1783266130","10.045176","105.782725","5263103214:0.011897584044991685 1783266159:0.0022116862237807466"
"50","1783266159","10.045192","105.782713","1783266130:0.0022116862237807466 948325351:0.014617693865625185"
"51","1783266199","10.044648","105.78299","8811975459:0.05720985983525018 8811975458:0.012452899996655546"
"52","1783266200","10.045893","105.782705","1041862980:0.018997157203660717 1041863995:0.047480956857078024"
"53","1783266201","10.045198","105.783235","1783266217:0.038015171207648676 1041862698:0.012342557472085125"
"54","1783266216","10.0446384","105.7830298","1783266218:0.03290013459546486 1783266219:0.0180943138198761"
"55","1783266217","10.045471","105.783026","1041863995:0.011146328420073402 1783266201:0.038015171207648676"
"56","1783266218","10.0444068","105.7832168","1783266216:0.03290013459546486 1783266220:0.01903231385961231"
"57","1783266219","10.0445433","105.7828957","1783266220:0.033643707605957696 1783266216:0.0180943138198761"
"58","1783266220","10.0443012","105.7830800","1783266218:0.01903231385961231 1783266219:0.033643707605957696"
"59","1783267008","10.044333","105.783374","1041863808:0.03266975498886031 8811975460:0.013474648032464783"
"60","1783267653","10.044687","105.783102","8811975460:0.03588517496862644 8811975458:0.0036273472944876586"
"61","1796911585","10.043802","105.783782","1041862784:0.05857793053849422 1796911585:0.0 1041863808:0.041369875091608645"
"62","4495768332","10.0432863","105.7857250","1043717991:0.08901981420316196 8812013097:0.07382071680934668"
"63","5177555814","10.044613","105.784266","1041863792:0.005118864800155588 1043718134:0.020112569211136817"
"64","5177656434","10.0439693","105.7838059","5177656435:0.019958396208917498 5177656437:0.010552229937493447"
"65","5177656435","10.0440710","105.7839561","5177656436:0.010552228872708874 5177656434:0.019958396208917498"
"66","5177656436","10.0441492","105.7839015","5177656437:0.01995839293309206 5177656435:0.010552228872708874"
"67","5177656437","10.0440475","105.7837513","5177656436:0.01995839293309206 5177656434:0.010552229937493447"
"68","5177656438","10.0445253","105.7845763","5177656440:0.009694032229103883 5177656439:0.017324577818713435"
"69","5177656439","10.0444329","105.7844489","5177656438:0.017324577818713435 5177656441:0.009694033202757971"
"70","5177656440","10.0445955","105.7845238","5177656438:0.009694032229103883 5177656441:0.017324575381284662"
"71","5177656441","10.0445031","105.7843964","5177656439:0.009694033202757971 5177656440:0.017324575381284662"
"72","5177656451","10.0436817","105.7829412","540441905:0.09159500360803298 1041863267:0.05829223184525548"
"73","5247369418","10.044912","105.783456","1041862698:0.027618865011210345 540441906:0.07962748264249662"
"74","5247369419","10.045473","105.783578","8811968367:0.01487308000626446 5257234328:1.0949026815308777E-4"
"75","5247369823","10.0453668","105.7853652","1043717801:0.036842226911296405 1043718039:0.02238713571405304"
"76","5256970018","10.0453140","105.7845420","5256970621:0.006554010886905445 5256970019:0.008713324351006855"
"77","5256970019","10.0452480","105.7845849","5256970018:0.008713324351006855 5256970020:0.0065540118337875115"
"78","5256970020","10.0452162","105.7845345","5256970019:0.0065540118337875115 5256970621:0.008713324600959362"
"79","5256970621","10.0452822","105.7844916","5256970018:0.006554010886905445 5256970020:0.008713324600959362"
"80","5256970622","10.0455045","105.7842715","5256970625:0.012582163991105866 5256970623:0.017797953624474092"
"81","5256970623","10.0453777","105.7843707","5256970622:0.017797953624474092 5256970624:0.012582167084264727"
"82","5256970624","10.0453086","105.7842797","5256970623:0.012582167084264727 5256970625:0.017797955040551146"
"83","5256970625","10.0454354","105.7841805","5256970622:0.012582163991105866 5256970624:0.017797955040551146"
"84","5256970626","10.0459446","105.7845301","5256970629:0.007801316427207845 5256970627:0.008404400954968359"
"85","5256970627","10.0458838","105.7845757","5256970626:0.008404400954968359 5256970628:0.007801317376922713"
"86","5256970628","10.0458421","105.7845184","5256970627:0.007801317376922713 5256970629:0.008404401336458854"
"87","5256970629","10.0459029","105.7844728","5256970626:0.007801316427207845 5256970628:0.008404401336458854"
"88","5257234328","10.045473","105.783577","5247369419:1.0949026815308777E-4 5662368575:0.04796940222805474"
"89","5261415341","10.04551","105.784048","1043717469:0.07960544878303773 8811968368:0.012675779068552533"
"90","5263103214","10.045091","105.782791","8496339517:0.012140851743553581 1783266130:0.011897584044991685"
"91","5279069321","10.045554","105.783915","8811968367:0.03512743060640582 8811968368:0.00884546992737328"
"92","5445444421","10.045868","105.783776","8811968368:0.0370399959818061 5662368573:0.025882776414864157"
"93","5465834987","10.0460833","105.7867215","1043717900:0.09429635141184575 8837846754:0.015294512205292286"
"94","5662368573","10.0460535","105.7836332","1783265477:0.03682311451359613 1041864051:0.0453437952568391 5445444421:0.025882776414864157 8811990128:0.060937677495066796"
"95","5662368574","10.0466783","105.7831699","8811990128:0.025085091776827727"
"96","5662368575","10.0458208","105.7833178","1041863995:0.048865107290288284 1783265477:0.006328479718681921 5257234328:0.04796940222805474 1783265482:0.009315159616387627"
"97","5662368576","10.0471151","105.7823406","8811990129:0.11753277944075895"
"98","5780862893","10.0461571","105.7868747","8837846754:0.0033791212996148318 8837827189:0.06327942717515454"
"99","8096046216","10.0475493","105.7855403","1497107062:0.014181676895789114 8096047318:0.04796167873593209"
"100","8096047318","10.0477611","105.7859219","8096046216:0.04796167873593209 1497107064:0.041753789277017374"
"101","8145557406","10.0439816","105.7851965","8145557409:0.016469259645822666 8145596126:0.015197562454428054"
"102","8145557409","10.0438630","105.7852866","8812013097:0.006280699527094513 8145557406:0.016469259645822666"
"103","8145596126","10.0440910","105.7851133","8145557406:0.015197562454428054 8145596128:0.030576455827843463"
"104","8145596128","10.0443111","105.7849459","8145596126:0.030576455827843463 1043717402:0.07005662269022153"
"105","8496339517","10.045004","105.782858","1041863293:0.01954034954745144 5263103214:0.012140851743553581"
"106","8811966946","10.0464114","105.7817638","1041863726:0.08968719157548267 1041863874:0.02618123479054033"
"107","8811966947","10.0466871","105.7820955","540801678:0.026647919452700033 1041862980:0.09168438928739185"
"108","8811968366","10.0459783","105.7845251","1041864288:0.03345216571196959"
"109","8811968367","10.0453649","105.7836580","1783265480:0.010408831516899432 5279069321:0.03512743060640582 1783265474:0.06471921202558537 5247369419:0.01487308000626446"
"110","8811968368","10.0456019","105.7839795","5279069321:0.00884546992737328 1041864288:0.039551772189560144 5261415341:0.012675779068552533 5445444421:0.0370399959818061"
"111","8811975458","10.0447133","105.7830824","1783267653:0.0036273472944876586 1041863293:0.021061932547733024 1783266199:0.012452899996655546"
"112","8811975459","10.0443487","105.7825650","1783266199:0.05720985983525018 8811975462:0.0718850081304722 8811975461:0.039627679360410485"
"113","8811975460","10.0444299","105.7833001","1783267008:0.013474648032464783 1783267653:0.03588517496862644 8811975461:0.0704009082250901"
"114","8811975461","10.0440605","105.7827779","8811975459:0.039627679360410485 8811975460:0.0704009082250901"
"115","8811975462","10.0448715","105.7821788","948325217:0.1233701966150817 948325351:0.06857882049386184 8811975459:0.0718850081304722"
"116","8811990128","10.0464961","105.7833050","5662368573:0.060937677495066796 5662368574:0.025085091776827727"
"117","8811990129","10.0462668","105.7829810","1783265479:0.030303420282444843 5662368576:0.11753277944075895"
"118","8812013097","10.0438178","105.7853210","4495768332:0.07382071680934668 8145557409:0.006280699527094513"
"119","8837638443","10.0476392","105.7894671","540441907:0.12066436436032622 540441908:0.04603755560378332"
"120","8837797811","10.0486390","105.7876673","8837797812:0.07522777560845252 1497107067:0.018834366502436868"
"121","8837797812","10.0483697","105.7870370","1497107064:0.09785096851407425 8837797811:0.07522777560845252"
"122","8837827189","10.0464024","105.7873962","5780862893:0.06327942717515454 540441907:0.14567111233044366"
"123","8837846754","10.0461437","105.7868470","5465834987:0.015294512205292286 5780862893:0.0033791212996148318"
